"sessionId","kwhTotal","dollars","startTime","endTime","chargeTimeHrs","distance","userId","stationId","locationId","managerVehicle","facilityType","Mon","Tues","Wed","Thurs","Fri","Sat","Sun","reportedZip","target"
"2028042","14.96","0.0","11","15","3.5675","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"4345273","2.06","0.0","16","19","3.140555556","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"8822866","12.85","0.5","15","20","4.368611111","32.8745456","90692118","250527","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"9034274","16.69","0.0","12","15","2.856666667","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"9407595","3.53","0.0","16","19","3.006111111","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"4656787","9.36","0.0","13","15","2.245555556","32.8745456","90692118","250527","976902","1","3","1","0","0","0","0","0","0","0","1.0"
"6543711","14.88","0.5","11","15","4.392777778","32.8745456","90692118","250527","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"5346091","15.19","0.0","16","19","2.6375","32.8745456","90692118","944515","976902","1","3","0","0","1","0","0","0","0","0","1.0"
"8612115","14.15","3.17","13","20","7.213333333","32.8745456","90692118","207262","928191","1","3","0","0","0","1","0","0","0","0","1.0"
"1022066","14.91","0.75","11","17","5.5075","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"1359091","10.41","0.0","12","15","2.973888889","32.8745456","90692118","250527","976902","1","3","1","0","0","0","0","0","0","0","1.0"
"2863191","2.16","0.0","16","19","3.431388889","32.8745456","90692118","250527","976902","1","3","1","0","0","0","0","0","0","0","1.0"
"9623794","15.41","0.0","12","15","2.790555556","32.8745456","90692118","944515","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"7367338","12.95","0.0","12","15","2.506944444","32.8745456","90692118","944515","976902","1","3","0","0","1","0","0","0","0","0","1.0"
"6732728","15.52","0.5","16","20","4.265555556","32.8745456","90692118","738900","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"5275056","11.98","0.0","11","13","2.51","32.8745456","90692118","405157","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"5098049","3.94","0.0","15","17","2.238055556","32.8745456","90692118","280221","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"1759878","0.62","0.0","18","18","0.138888889","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"2721803","18.13","0.0","12","15","3.162222222","32.8745456","90692118","944515","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"3796312","9.55","0.0","13","15","1.676388889","32.8745456","90692118","711566","928191","1","3","0","0","0","1","0","0","0","0","0.0"
"2561734","7.85","0.0","15","19","3.72","32.8745456","90692118","250527","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"8362530","1.65","0.0","12","13","0.315555556","32.8745456","90692118","405157","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"6965708","12.46","0.0","13","15","2.171111111","32.8745456","90692118","405157","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"3817883","15.89","0.5","11","15","4.432222222","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"6547511","12.9","0.0","12","14","2.231944444","32.8745456","90692118","250527","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"6172610","8.09","0.5","15","20","4.375277778","32.8745456","90692118","280221","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"1816036","1.63","0.0","18","19","0.32","32.8745456","90692118","738900","976902","1","3","0","0","1","0","0","0","0","0","1.0"
"4223288","12.06","0.0","12","15","2.094722222","32.8745456","90692118","405157","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"5953142","3.54","0.5","16","20","4.323888889","32.8745456","90692118","250527","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"8068842","12.91","0.0","12","14","2.326388889","32.8745456","90692118","944515","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"4973729","1.27","0.0","16","19","3.35","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"9644087","16.31","0.0","12","15","3.008611111","32.8745456","90692118","250527","976902","1","3","1","0","0","0","0","0","0","0","1.0"
"9771407","3.5","0.0","16","20","3.786111111","32.8745456","90692118","250527","976902","1","3","1","0","0","0","0","0","0","0","1.0"
"6564940","10.32","0.0","12","15","2.310555556","32.8745456","90692118","944515","976902","1","3","0","1","0","0","0","0","0","0","1.0"
"6668098","12.65","0.0","12","15","3.308333333","32.8745456","90692118","405157","976902","1","3","0","0","1","0","0","0","0","0","1.0"
"1551705","1.5","0.0","12","15","2.093888889","32.8745456","90692118","944515","976902","1","3","0","0","0","1","0","0","0","0","1.0"
"1261345","2.94","0.0","18","20","1.880555556","32.8745456","90692118","250527","976902","1","3","0","0","0","0","1","0","0","0","1.0"
"2580459","5.49","0.0","17","19","2.305277778","32.8745456","26618922","569886","868085","0","3","1","0","0","0","0","0","0","1","1.0"
"7739891","4.82","0.0","17","19","2.568611111","32.8745456","26618922","932939","868085","0","3","0","1","0","0","0","0","0","1","1.0"
"9900336","6.03","0.0","18","20","1.884722222","32.8745456","26618922","638536","868085","0","3","0","0","0","0","1","0","0","1","1.0"
"6444804","4.87","0.0","17","19","2.592777778","32.8745456","26618922","995505","868085","0","3","1","0","0","0","0","0","0","1","1.0"
"1644680","5.2","0.0","17","19","2.843055556","32.8745456","26618922","489543","868085","0","3","0","1","0","0","0","0","0","1","1.0"
"3075742","5.46","0.0","16","19","3.068333333","32.8745456","26618922","638536","868085","0","3","0","0","1","0","0","0","0","1","1.0"
"9757229","3.88","0.0","16","18","1.268611111","32.8745456","26618922","638536","868085","0","3","0","1","0","0","0","0","0","1","1.0"
"5882422","4.48","0.0","17","20","3.179166667","32.8745456","26618922","569886","868085","0","3","0","0","1","0","0","0","0","1","1.0"
"1041671","5.04","0.0","17","20","2.397222222","32.8745456","26618922","489543","868085","0","3","0","0","0","1","0","0","0","1","1.0"
"8270693","3.7","0.0","18","21","3.216944444","32.8745456","26618922","638536","868085","0","3","1","0","0","0","0","0","0","1","1.0"
"7742438","4.71","0.0","17","20","3.392777778","32.8745456","26618922","995505","868085","0","3","0","0","1","0","0","0","0","1","1.0"
"9583732","4.08","0.0","17","20","2.613333333","32.8745456","26618922","995505","868085","0","3","0","0","0","1","0","0","0","1","1.0"
"3135155","3.63","0.0","18","21","2.703611111","32.8745456","26618922","638536","868085","0","3","0","0","0","0","1","0","0","1","1.0"
"7302524","3.14","0.0","19","20","0.994722222","32.8745456","26618922","569886","868085","0","3","1","0","0","0","0","0","0","1","1.0"
"9470169","6.07","0.0","18","21","2.461388889","32.8745456","26618922","489543","868085","0","3","0","0","1","0","0","0","0","1","1.0"
"7422046","4.08","0.0","17","20","2.688055556","32.8745456","26618922","489543","868085","0","3","0","0","0","1","0","0","0","1","1.0"
"4127268","4.06","0.5","17","21","4.044166667","32.8745456","26618922","995505","868085","0","3","1","0","0","0","0","0","0","1","1.0"
"6364973","3.53","0.0","18","21","2.7425","32.8745456","26618922","489543","868085","0","3","0","1","0","0","0","0","0","1","1.0"
"1126904","3.76","0.0","20","21","1.262222222","32.8745456","26618922","489543","868085","0","3","0","0","1","0","0","0","0","1","1.0"
"8814963","3.84","0.0","16","18","2.126388889","32.8745456","26618922","569886","868085","0","3","0","0","0","1","0","0","0","1","1.0"
"5902992","5.09","0.5","16","21","4.34","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"4835360","5.0","0.0","12","16","3.733333333","32.8745456","88561539","250527","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"2575128","6.99","0.0","18","20","2.401111111","32.8745456","88561539","250527","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"9140649","4.5","0.0","18","20","1.919722222","32.8745456","88561539","250527","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"6123173","4.31","0.0","18","19","1.543611111","32.8745456","88561539","944515","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"3992489","4.52","0.0","19","20","1.676666667","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"2687253","0.0","0.0","17","17","0.019722222","32.8745456","88561539","801274","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"7333844","4.82","0.0","18","21","2.934444444","32.8745456","88561539","801274","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"9889360","0.0","0.0","18","18","0.020277778","32.8745456","88561539","250527","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"6219272","0.0","0.0","17","17","0.025833333","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"2376943","0.0","0.0","15","15","0.018055556","32.8745456","88561539","944515","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"7029494","3.82","0.0","17","19","1.201388889","32.8745456","88561539","250527","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"4781283","6.58","0.0","17","20","2.7475","32.8745456","88561539","355208","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"3154945","6.39","0.0","17","20","2.531944444","32.8745456","88561539","280221","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"3621326","4.74","0.0","17","21","3.943055556","32.8745456","88561539","944515","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"6501838","4.12","0.0","18","21","2.48","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"9895550","4.99","0.0","17","20","2.543611111","32.8745456","88561539","405157","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"1675386","6.86","0.58","17","21","4.382777778","32.8745456","88561539","250527","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"2300075","4.33","0.0","17","19","2.399444444","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"8786192","4.86","0.0","14","16","1.748333333","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"9507522","5.01","0.0","16","20","3.815833333","32.8745456","88561539","280221","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"9133364","5.37","0.0","17","20","2.778888889","32.8745456","88561539","738900","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"1480355","4.01","0.0","16","20","3.639444444","32.8745456","88561539","250527","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"8603180","3.9","0.0","18","20","2.466111111","32.8745456","88561539","944515","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"9800105","3.74","0.0","14","16","2.350277778","32.8745456","88561539","355208","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"3042067","3.84","0.0","18","21","2.984166667","32.8745456","88561539","280221","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"9321489","3.59","0.5","17","21","4.514722222","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"4558412","3.73","0.0","19","21","2.262222222","32.8745456","88561539","280221","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"3684429","5.67","0.0","17","20","2.457777778","32.8745456","88561539","801274","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"9125301","4.36","0.0","17","21","3.657222222","32.8745456","88561539","405157","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"9958954","6.63","0.0","17","20","2.118055556","32.8745456","88561539","405157","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"1074699","4.87","0.0","18","21","2.423888889","32.8745456","88561539","405157","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"6294798","5.62","0.0","17","20","3.213333333","32.8745456","88561539","801274","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"4109262","6.95","1.08","17","21","4.914444444","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"2671816","6.52","2.17","13","17","4.021388889","32.8745456","88561539","944515","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"6367170","5.32","0.0","17","20","3.008333333","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"1255791","6.01","0.0","12","14","1.926944444","32.8745456","88561539","405157","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"8889678","6.68","0.5","18","22","4.004722222","32.8745456","88561539","405157","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"3985909","6.51","0.5","17","21","4.363888889","32.8745456","88561539","738900","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"4285519","4.27","0.0","14","17","2.778055556","32.8745456","88561539","355208","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"7542435","6.54","0.0","13","16","3.513055556","32.8745456","88561539","355208","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"4506145","4.24","0.0","16","17","1.348611111","32.8745456","88561539","250527","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"5569374","4.58","0.0","16","18","2.070833333","32.8745456","88561539","250527","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"9585613","4.54","0.0","16","19","2.962222222","32.8745456","88561539","250527","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"6230955","4.62","0.0","16","20","3.572777778","32.8745456","88561539","801274","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"1375196","4.69","0.0","18","20","1.938888889","32.8745456","88561539","250527","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"4110012","3.73","0.0","13","17","3.435555556","32.8745456","88561539","738900","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"3502017","4.32","0.0","16","20","3.677222222","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"8700916","6.41","0.0","17","20","2.606388889","32.8745456","88561539","944515","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"5946026","3.63","0.0","16","20","3.831666667","32.8745456","88561539","280221","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"6524983","4.38","1.75","15","20","5.701388889","32.8745456","88561539","801274","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"9090272","5.48","1.58","14","19","5.548333333","32.8745456","88561539","801274","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"8062806","2.59","0.0","18","20","1.960833333","32.8745456","88561539","280221","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"7275549","6.52","0.0","17","20","3.421666667","32.8745456","88561539","405157","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"8346420","5.51","0.0","18","20","1.785277778","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"6978159","4.33","0.0","18","18","0.486111111","32.8745456","88561539","280221","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"3697867","4.15","0.0","18","19","1.218333333","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"7809291","3.92","0.0","19","20","1.252777778","32.8745456","88561539","405157","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"5452927","5.28","0.5","17","21","4.183055556","32.8745456","88561539","801274","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"6994949","3.72","0.0","17","20","3.247222222","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"8465670","6.92","0.0","16","20","3.521111111","32.8745456","88561539","250527","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"9714809","5.47","0.0","17","20","2.253055556","32.8745456","88561539","801274","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"9149431","5.3","0.5","16","20","4.251388889","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"5978815","3.71","0.0","17","20","2.795555556","32.8745456","88561539","250527","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"4124524","4.1","0.0","18","21","2.914444444","32.8745456","88561539","355208","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"1404956","7.86","0.58","17","21","4.065833333","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"2238543","4.39","0.0","17","20","2.218888889","32.8745456","88561539","405157","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"5038957","5.66","0.0","16","20","3.825555556","32.8745456","88561539","801274","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"7066893","4.87","0.5","17","21","4.021666667","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"9207150","8.59","0.5","16","20","4.011666667","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"6251729","5.06","0.5","16","20","4.313055556","32.8745456","88561539","405157","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"4899209","4.4","0.58","17","21","4.568611111","32.8745456","88561539","944515","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"6621911","4.85","0.58","17","22","4.520555556","32.8745456","88561539","355208","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"5637687","3.86","0.0","12","14","2.109166667","32.8745456","88561539","891421","144857","0","2","0","0","0","0","1","0","0","0","0.0"
"2107960","5.04","0.0","17","19","2.366666667","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"2533094","6.59","0.0","17","21","3.814444444","32.8745456","88561539","738900","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"1560322","6.12","0.0","17","20","2.719722222","32.8745456","88561539","405157","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"2733475","5.37","1.42","16","21","5.476944444","32.8745456","88561539","280221","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"4267415","4.35","0.0","18","20","1.988055556","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"7933206","5.16","0.0","17","21","3.770833333","32.8745456","88561539","355208","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"7335594","5.7","0.5","16","21","4.262222222","32.8745456","88561539","405157","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"3967963","3.59","0.0","13","15","2.289444444","32.8745456","88561539","250527","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"6415647","6.29","0.0","17","20","3.146944444","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"4671482","4.66","1.75","14","20","5.807777778","32.8745456","88561539","738900","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"4611175","5.29","0.5","16","20","4.101388889","32.8745456","88561539","250527","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"2791340","6.54","0.58","11","17","5.520555556","32.8745456","88561539","944515","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"9997392","1.28","0.0","17","18","1.379444444","32.8745456","88561539","803398","144857","0","2","0","0","0","0","1","0","0","0","0.0"
"6909514","5.08","0.0","19","21","2.059444444","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"4995811","7.26","0.0","18","21","3.265833333","32.8745456","88561539","801274","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"2688677","7.0","0.0","17","20","2.850833333","32.8745456","88561539","801274","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"3212249","3.27","0.0","20","21","1.070277778","32.8745456","88561539","891421","144857","0","2","0","1","0","0","0","0","0","0","0.0"
"5672536","4.06","0.0","17","21","3.394166667","32.8745456","88561539","944515","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"1212238","7.77","0.0","17","21","3.538611111","32.8745456","88561539","711566","928191","0","3","0","0","0","1","0","0","0","0","0.0"
"9815833","6.75","0.5","16","20","4.115277778","32.8745456","88561539","280221","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"8133539","4.43","0.0","19","20","1.418611111","32.8745456","88561539","355208","976902","0","3","1","0","0","0","0","0","0","0","1.0"
"2387693","3.8","0.0","17","18","1.235833333","32.8745456","88561539","801274","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"6471451","3.58","0.0","18","19","1.163611111","32.8745456","88561539","280221","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"4490531","4.86","1.17","15","20","5.095555556","32.8745456","88561539","944515","976902","0","3","0","0","1","0","0","0","0","0","1.0"
"3277106","4.75","0.0","17","20","3.1525","32.8745456","88561539","738900","976902","0","3","0","0","0","0","1","0","0","0","1.0"
"9129938","4.4","0.0","16","20","3.062777778","32.8745456","88561539","405157","976902","0","3","0","1","0","0","0","0","0","0","1.0"
"1336855","4.2","0.0","16","18","2.3625","32.8745456","88561539","280221","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"2676045","2.59","0.0","20","21","1.923333333","32.8745456","88561539","280221","976902","0","3","0","0","0","1","0","0","0","0","1.0"
"6025557","4.93","0.0","17","20","2.426944444","15.3715718","49241808","260781","202527","0","3","0","0","0","1","0","0","0","1","0.0"
"1718597","6.78","0.0","17","19","2.348333333","15.3715718","49241808","672450","202527","0","3","0","0","0","0","1","0","0","1","0.0"
"2031717","4.81","0.0","13","15","2.341944444","15.3715718","49241808","672450","202527","0","3","0","1","0","0","0","0","0","1","0.0"
"1690867","6.32","0.0","14","17","2.809722222","15.733848","49241808","131897","566549","0","3","0","0","1","0","0","0","0","1","0.0"
"8858751","6.15","0.0","13","16","3.543888889","15.733848","49241808","514669","566549","0","3","0","0","0","0","1","0","0","1","0.0"
"1658726","5.12","0.0","16","18","1.621111111","15.3715718","49241808","200695","202527","0","3","0","0","0","0","1","0","0","1","0.0"
"8528273","0.01","0.0","12","12","0.043888889","15.329938","49241808","228137","503205","0","3","0","0","1","0","0","0","0","1","1.0"
"4579191","0.0","0.0","16","16","0.025833333","32.8745456","49241808","569889","461655","0","3","0","0","1","0","0","0","0","1","0.0"
"5700496","3.08","0.0","12","13","1.169444444","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"8667580","4.69","0.0","12","14","2.096666667","15.733848","49241808","131897","566549","0","3","0","0","1","0","0","0","0","1","0.0"
"6724987","4.21","0.0","12","15","3.336944444","15.733848","49241808","131897","566549","0","3","0","0","0","1","0","0","0","1","0.0"
"2173547","3.68","0.0","12","15","3.4075","15.733848","49241808","902592","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"8775911","3.63","0.0","18","19","1.205","15.733848","49241808","902592","566549","0","3","0","0","1","0","0","0","0","1","1.0"
"6807814","3.32","0.0","17","19","2.747777778","15.733848","49241808","514669","566549","0","3","0","0","0","1","0","0","0","1","0.0"
"5825584","2.27","0.0","12","13","1.934444444","15.733848","49241808","902592","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"5829577","4.02","0.0","16","19","3.27","15.733848","49241808","902592","566549","0","3","0","0","1","0","0","0","0","1","1.0"
"8285213","3.44","0.0","12","16","3.682777778","15.8307864","49241808","920264","461655","0","3","0","0","0","1","0","0","0","1","0.0"
"7416366","3.65","0.0","17","18","1.183055556","15.3715718","49241808","672450","202527","0","3","0","0","0","1","0","0","0","1","0.0"
"1750255","4.8","0.0","16","18","2.613888889","15.733848","49241808","414088","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"2414250","3.52","0.0","12","15","2.586944444","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"1357616","3.52","0.0","12","13","1.346944444","15.8307864","49241808","582873","461655","0","3","0","0","1","0","0","0","0","1","0.0"
"8245844","2.42","0.0","18","18","0.801666667","15.733848","49241808","514669","566549","0","3","0","0","1","0","0","0","0","1","0.0"
"8617674","3.96","0.0","16","20","3.425833333","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"3200104","3.78","0.0","17","19","1.831666667","15.8307864","49241808","582873","461655","0","3","0","0","1","0","0","0","0","1","0.0"
"2700843","3.54","0.0","18","19","1.180277778","15.733848","49241808","131897","566549","0","3","0","0","0","1","0","0","0","1","0.0"
"9373884","4.69","0.0","16","18","1.901111111","15.3715718","49241808","792421","202527","0","3","0","0","0","0","1","0","0","1","0.0"
"3117909","4.1","0.0","12","14","2.411666667","15.8307864","49241808","582873","461655","0","3","1","0","0","0","0","0","0","1","0.0"
"7233969","3.41","0.0","12","15","3.016666667","15.733848","49241808","131897","566549","0","3","0","0","1","0","0","0","0","1","0.0"
"2872999","3.62","0.0","12","14","2.439444444","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"3588242","4.54","0.0","17","19","2.828611111","15.733848","49241808","131897","566549","0","3","1","0","0","0","0","0","0","1","0.0"
"1601383","4.03","0.0","17","18","1.515555556","15.8307864","49241808","582873","461655","0","3","0","0","1","0","0","0","0","1","0.0"
"3735507","2.85","0.0","12","14","2.327222222","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"1407127","6.19","0.0","17","19","2.088888889","15.8307864","49241808","582873","461655","0","3","0","0","0","1","0","0","0","1","0.0"
"3059243","5.26","0.0","16","19","3.088888889","15.733848","49241808","131897","566549","0","3","0","1","0","0","0","0","0","1","0.0"
"9618511","2.84","0.0","12","15","3.318055556","15.733848","49241808","902592","566549","0","3","0","0","1","0","0","0","0","1","1.0"
"2972699","3.96","0.0","10","13","2.866944444","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"6062971","2.93","0.0","12","13","1.729722222","15.733848","49241808","902592","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"6851120","0.27","0.0","14","16","2.042222222","15.8307864","49241808","431796","461655","0","3","1","0","0","0","0","0","0","1","0.0"
"8386846","2.78","0.0","12","14","1.933055556","15.733848","49241808","414088","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"7132173","5.93","0.0","16","18","1.996111111","15.8307864","49241808","582873","461655","0","3","0","0","0","1","0","0","0","1","0.0"
"6439910","2.93","0.0","11","15","3.773888889","15.733848","49241808","414088","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"7457011","2.81","0.0","12","14","2.307222222","15.733848","49241808","131897","566549","0","3","1","0","0","0","0","0","0","1","0.0"
"9527421","3.81","0.0","12","14","1.963888889","15.733848","49241808","902592","566549","0","3","0","0","1","0","0","0","0","1","1.0"
"9896500","2.69","0.0","12","15","2.895833333","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"5989562","3.65","0.0","12","13","1.463333333","15.8307864","49241808","582873","461655","0","3","0","0","0","0","1","0","0","1","0.0"
"6884824","6.38","0.0","16","18","2.089444444","15.733848","49241808","514669","566549","0","3","0","0","0","0","1","0","0","1","0.0"
"6023290","4.02","0.0","14","17","2.409444444","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"6423844","3.9","0.0","16","20","3.12","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"3857488","2.85","0.0","11","15","3.580555556","15.733848","49241808","902592","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"8743977","3.3","0.0","18","20","1.708333333","15.3715718","49241808","507660","202527","0","3","0","0","1","0","0","0","0","1","0.0"
"4279497","3.06","0.0","12","15","2.951944444","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"5045295","2.94","0.0","11","15","3.169444444","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"9880417","3.65","0.0","16","19","3.303333333","15.733848","49241808","902592","566549","0","3","0","0","0","1","0","0","0","1","1.0"
"6805893","5.84","0.0","12","15","3.368611111","15.733848","49241808","902592","566549","0","3","0","0","0","0","1","0","0","1","1.0"
"1110654","3.81","0.0","17","20","2.624444444","15.733848","49241808","131897","566549","0","3","1","0","0","0","0","0","0","1","0.0"
"3233105","4.18","0.0","16","19","3.213888889","15.733848","49241808","902592","566549","0","3","0","0","1","0","0","0","0","1","1.0"
"6226785","4.0","0.0","12","13","1.373611111","15.8307864","49241808","582873","461655","0","3","0","0","0","1","0","0","0","1","0.0"
"3832752","2.7","0.0","12","15","3.144166667","15.733848","49241808","902592","566549","0","3","1","0","0","0","0","0","0","1","1.0"
"8334038","2.87","0.0","12","15","3.090833333","15.733848","49241808","514669","566549","0","3","0","0","1","0","0","0","0","1","0.0"
